,iso2,year,sex,age,count
2952,BJ,2004,M,35-44,344.0
2953,BJ,2004,M,45-54,229.0
2954,BJ,2004,M,55-64,125.0
2955,BJ,2004,M,>65,82.0
2956,BJ,2004,F,<14,43.0
2957,BJ,2004,F,15-24,263.0
2958,BJ,2004,F,25-34,354.0
2959,BJ,2004,F,35-44,147.0
2960,BJ,2004,F,45-54,73.0
2961,BJ,2004,F,55-64,45.0
2962,BJ,2004,F,>65,24.0
2963,BJ,2005,M,<14,21.0
2964,BJ,2005,M,15-24,306.0
2965,BJ,2005,M,25-34,595.0
2966,BJ,2005,M,35-44,396.0
2967,BJ,2005,M,45-54,270.0
2968,BJ,2005,M,55-64,135.0
2969,BJ,2005,M,>65,87.0
2970,BJ,2005,F,<14,25.0
2971,BJ,2005,F,15-24,249.0
2972,BJ,2005,F,25-34,331.0
2973,BJ,2005,F,35-44,145.0
2974,BJ,2005,F,45-54,89.0
2975,BJ,2005,F,55-64,51.0
2976,BJ,2005,F,>65,39.0
2977,BJ,2006,M,<14,18.0
2978,BJ,2006,M,15-24,298.0
2979,BJ,2006,M,25-34,624.0
2980,BJ,2006,M,35-44,465.0
2981,BJ,2006,M,45-54,247.0
2982,BJ,2006,M,55-64,124.0
2983,BJ,2006,M,>65,106.0
2984,BJ,2006,F,<14,32.0
2985,BJ,2006,F,15-24,310.0
2986,BJ,2006,F,25-34,371.0
2987,BJ,2006,F,35-44,158.0
2988,BJ,2006,F,45-54,111.0
2989,BJ,2006,F,55-64,38.0
2990,BJ,2006,F,>65,41.0
2991,BJ,2008,M,<14,20.0
2992,BJ,2008,M,15-24,333.0
2993,BJ,2008,M,25-34,604.0
2994,BJ,2008,M,35-44,439.0
2995,BJ,2008,M,45-54,284.0
2996,BJ,2008,M,55-64,163.0
2997,BJ,2008,M,>65,100.0
2998,BJ,2008,F,<14,38.0
2999,BJ,2008,F,15-24,245.0
3000,BJ,2008,F,25-34,386.0
3001,BJ,2008,F,35-44,173.0
3002,BJ,2008,F,45-54,99.0
3003,BJ,2008,F,55-64,52.0
3004,BJ,2008,F,>65,30.0
3005,BM,2006,M,35-44,1.0
3006,BM,2006,F,45-54,1.0
3007,BN,1999,M,15-24,16.0
3008,BN,1999,M,25-34,42.0
3009,BN,1999,M,35-44,30.0
3010,BN,1999,M,45-54,11.0
3011,BN,1999,M,55-64,25.0
3012,BN,1999,M,>65,31.0
3013,BN,1999,F,<14,1.0
3014,BN,1999,F,15-24,16.0
3015,BN,1999,F,25-34,36.0
3016,BN,1999,F,35-44,16.0
3017,BN,1999,F,45-54,16.0
3018,BN,1999,F,55-64,13.0
3019,BN,1999,F,>65,14.0
3020,BN,2000,M,15-24,6.0
3021,BN,2000,M,25-34,4.0
3022,BN,2000,M,35-44,15.0
3023,BN,2000,M,45-54,5.0
3024,BN,2000,M,55-64,7.0
3025,BN,2000,M,>65,15.0
3026,BN,2000,F,15-24,4.0
3027,BN,2000,F,25-34,6.0
3028,BN,2000,F,35-44,9.0
3029,BN,2000,F,45-54,6.0
3030,BN,2000,F,55-64,3.0
3031,BN,2000,F,>65,4.0
3032,BN,2002,M,<14,2.0
3033,BN,2002,M,15-24,15.0
3034,BN,2002,M,25-34,15.0
3035,BN,2002,M,35-44,7.0
3036,BN,2002,M,45-54,6.0
3037,BN,2002,M,55-64,8.0
3038,BN,2002,M,>65,14.0
3039,BN,2002,F,15-24,11.0
3040,BN,2002,F,25-34,9.0
3041,BN,2002,F,35-44,8.0
3042,BN,2002,F,45-54,5.0
3043,BN,2002,F,55-64,5.0
3044,BN,2002,F,>65,7.0
3045,BN,2003,M,15-24,5.0
3046,BN,2003,M,25-34,25.0
3047,BN,2003,M,35-44,17.0
3048,BN,2003,M,45-54,8.0
3049,BN,2003,M,55-64,8.0
3050,BN,2003,M,>65,9.0
3051,BN,2003,F,15-24,9.0
3052,BN,2003,F,25-34,14.0
3053,BN,2003,F,35-44,11.0
3054,BN,2003,F,45-54,4.0
3055,BN,2003,F,55-64,5.0
3056,BN,2003,F,>65,6.0
3057,BN,2004,M,15-24,10.0
3058,BN,2004,M,25-34,13.0
3059,BN,2004,M,35-44,12.0
3060,BN,2004,M,45-54,16.0
3061,BN,2004,M,55-64,11.0
3062,BN,2004,M,>65,10.0
3063,BN,2004,F,15-24,6.0
3064,BN,2004,F,25-34,11.0
3065,BN,2004,F,35-44,12.0
3066,BN,2004,F,45-54,8.0
3067,BN,2004,F,55-64,2.0
3068,BN,2004,F,>65,4.0
3069,BN,2005,M,15-24,9.0
3070,BN,2005,M,25-34,19.0
3071,BN,2005,M,35-44,19.0
3072,BN,2005,M,45-54,12.0
3073,BN,2005,M,55-64,9.0
3074,BN,2005,F,15-24,9.0
3075,BN,2005,F,25-34,11.0
3076,BN,2005,F,35-44,8.0
3077,BN,2005,F,45-54,3.0
3078,BN,2005,F,55-64,2.0
3079,BN,2006,M,<14,2.0
3080,BN,2006,M,15-24,10.0
3081,BN,2006,M,25-34,11.0
3082,BN,2006,M,35-44,12.0
3083,BN,2006,M,45-54,13.0
3084,BN,2006,M,55-64,10.0
3085,BN,2006,M,>65,11.0
3086,BN,2006,F,<14,1.0
3087,BN,2006,F,15-24,5.0
3088,BN,2006,F,25-34,11.0
3089,BN,2006,F,35-44,8.0
3090,BN,2006,F,45-54,11.0
3091,BN,2006,F,55-64,4.0
3092,BN,2006,F,>65,9.0
3093,BN,2007,M,15-24,5.0
3094,BN,2007,M,25-34,10.0
3095,BN,2007,M,35-44,15.0
3096,BN,2007,M,45-54,21.0
3097,BN,2007,M,55-64,10.0
3098,BN,2007,M,>65,17.0
3099,BN,2007,F,15-24,6.0
3100,BN,2007,F,25-34,6.0
3101,BN,2007,F,35-44,12.0
3102,BN,2007,F,45-54,15.0
3103,BN,2007,F,55-64,9.0
3104,BN,2007,F,>65,2.0
3105,BN,2008,M,15-24,10.0
3106,BN,2008,M,25-34,10.0
3107,BN,2008,M,35-44,12.0
3108,BN,2008,M,45-54,21.0
3109,BN,2008,M,55-64,6.0
3110,BN,2008,M,>65,23.0
3111,BN,2008,F,<14,1.0
3112,BN,2008,F,15-24,6.0
3113,BN,2008,F,25-34,11.0
3114,BN,2008,F,35-44,8.0
3115,BN,2008,F,45-54,7.0
3116,BN,2008,F,55-64,7.0
3117,BN,2008,F,>65,10.0
3118,BO,1996,M,<14,178.0
3119,BO,1996,M,15-24,1359.0
3120,BO,1996,M,25-34,887.0
3121,BO,1996,M,35-44,636.0
3122,BO,1996,M,45-54,525.0
3123,BO,1996,M,55-64,321.0
3124,BO,1996,M,>65,324.0
3125,BO,1996,F,<14,172.0
3126,BO,1996,F,15-24,841.0
3127,BO,1996,F,25-34,676.0
3128,BO,1996,F,35-44,422.0
3129,BO,1996,F,45-54,244.0
3130,BO,1996,F,55-64,189.0
3131,BO,1996,F,>65,175.0
3132,BO,1997,M,<14,150.0
3133,BO,1997,M,15-24,1214.0
3134,BO,1997,M,25-34,792.0
3135,BO,1997,M,35-44,579.0
3136,BO,1997,M,45-54,485.0
3137,BO,1997,M,55-64,334.0
3138,BO,1997,M,>65,318.0
3139,BO,1997,F,<14,202.0
3140,BO,1997,F,15-24,792.0
3141,BO,1997,F,25-34,548.0
3142,BO,1997,F,35-44,380.0
3143,BO,1997,F,45-54,285.0
3144,BO,1997,F,55-64,192.0
3145,BO,1997,F,>65,187.0
3146,BO,1998,M,<14,167.0
3147,BO,1998,M,15-24,1254.0
3148,BO,1998,M,25-34,885.0
3149,BO,1998,M,35-44,579.0
3150,BO,1998,M,45-54,488.0
3151,BO,1998,M,55-64,364.0
3152,BO,1998,M,>65,353.0
3153,BO,1998,F,<14,202.0
3154,BO,1998,F,15-24,777.0
3155,BO,1998,F,25-34,587.0
3156,BO,1998,F,35-44,274.0
3157,BO,1998,F,45-54,264.0
3158,BO,1998,F,55-64,157.0
3159,BO,1998,F,>65,230.0
3160,BO,1999,M,<14,222.0
3161,BO,1999,M,15-24,1182.0
3162,BO,1999,M,25-34,862.0
3163,BO,1999,M,35-44,527.0
3164,BO,1999,M,45-54,482.0
3165,BO,1999,M,55-64,379.0
3166,BO,1999,M,>65,400.0
3167,BO,1999,F,<14,225.0
3168,BO,1999,F,15-24,798.0
3169,BO,1999,F,25-34,554.0
3170,BO,1999,F,35-44,352.0
3171,BO,1999,F,45-54,263.0
3172,BO,1999,F,55-64,205.0
3173,BO,1999,F,>65,222.0
3174,BO,2000,M,<14,166.0
3175,BO,2000,M,15-24,1182.0
3176,BO,2000,M,25-34,797.0
3177,BO,2000,M,35-44,518.0
3178,BO,2000,M,45-54,466.0
3179,BO,2000,M,55-64,340.0
3180,BO,2000,M,>65,366.0
3181,BO,2000,F,<14,191.0
3182,BO,2000,F,15-24,831.0
3183,BO,2000,F,25-34,588.0
3184,BO,2000,F,35-44,334.0
3185,BO,2000,F,45-54,254.0
3186,BO,2000,F,55-64,192.0
3187,BO,2000,F,>65,233.0
3188,BO,2001,M,<14,165.0
3189,BO,2001,M,15-24,1235.0
3190,BO,2001,M,25-34,761.0
3191,BO,2001,M,35-44,483.0
3192,BO,2001,M,45-54,489.0
3193,BO,2001,M,55-64,359.0
3194,BO,2001,M,>65,355.0
3195,BO,2001,F,<14,241.0
3196,BO,2001,F,15-24,915.0
3197,BO,2001,F,25-34,664.0
3198,BO,2001,F,35-44,302.0
3199,BO,2001,F,45-54,226.0
3200,BO,2001,F,55-64,194.0
3201,BO,2001,F,>65,283.0
3202,BO,2002,M,<14,231.0
3203,BO,2002,M,15-24,1235.0
3204,BO,2002,M,25-34,787.0
3205,BO,2002,M,35-44,492.0
3206,BO,2002,M,45-54,417.0
3207,BO,2002,M,55-64,356.0
3208,BO,2002,M,>65,386.0
3209,BO,2002,F,<14,281.0
3210,BO,2002,F,15-24,938.0
3211,BO,2002,F,25-34,630.0
3212,BO,2002,F,35-44,358.0
3213,BO,2002,F,45-54,238.0
3214,BO,2002,F,55-64,185.0
3215,BO,2002,F,>65,295.0
3216,BO,2003,M,<14,156.0
3217,BO,2003,M,15-24,1164.0
3218,BO,2003,M,25-34,742.0
3219,BO,2003,M,35-44,501.0
3220,BO,2003,M,45-54,438.0
3221,BO,2003,M,55-64,336.0
3222,BO,2003,M,>65,442.0
3223,BO,2003,F,<14,167.0
3224,BO,2003,F,15-24,811.0
3225,BO,2003,F,25-34,549.0
3226,BO,2003,F,35-44,313.0
3227,BO,2003,F,45-54,224.0
3228,BO,2003,F,55-64,196.0
3229,BO,2003,F,>65,305.0
3230,BO,2004,M,<14,161.0
3231,BO,2004,M,15-24,1205.0
3232,BO,2004,M,25-34,750.0
3233,BO,2004,M,35-44,505.0
3234,BO,2004,M,45-54,431.0
3235,BO,2004,M,55-64,319.0
3236,BO,2004,M,>65,399.0
3237,BO,2004,F,<14,151.0
3238,BO,2004,F,15-24,793.0
3239,BO,2004,F,25-34,555.0
3240,BO,2004,F,35-44,272.0
3241,BO,2004,F,45-54,205.0
3242,BO,2004,F,55-64,186.0
3243,BO,2004,F,>65,281.0
3244,BO,2005,M,<14,157.0
3245,BO,2005,M,15-24,1320.0
3246,BO,2005,M,25-34,725.0
3247,BO,2005,M,35-44,439.0
3248,BO,2005,M,45-54,391.0
3249,BO,2005,M,55-64,346.0
3250,BO,2005,M,>65,415.0
3251,BO,2005,F,<14,160.0
3252,BO,2005,F,15-24,846.0
3253,BO,2005,F,25-34,533.0
3254,BO,2005,F,35-44,276.0
3255,BO,2005,F,45-54,226.0
3256,BO,2005,F,55-64,182.0
3257,BO,2005,F,>65,262.0
3258,BO,2006,M,<14,127.0
3259,BO,2006,M,15-24,1147.0
3260,BO,2006,M,25-34,699.0
3261,BO,2006,M,35-44,471.0
3262,BO,2006,M,45-54,390.0
3263,BO,2006,M,55-64,333.0
3264,BO,2006,M,>65,398.0
3265,BO,2006,F,<14,179.0
3266,BO,2006,F,15-24,764.0
3267,BO,2006,F,25-34,461.0
3268,BO,2006,F,35-44,253.0
3269,BO,2006,F,45-54,177.0
3270,BO,2006,F,55-64,148.0
3271,BO,2006,F,>65,241.0
3272,BO,2007,M,<14,116.0
3273,BO,2007,M,15-24,1100.0
3274,BO,2007,M,25-34,604.0
3275,BO,2007,M,35-44,379.0
3276,BO,2007,M,45-54,348.0
3277,BO,2007,M,55-64,328.0
3278,BO,2007,M,>65,354.0
3279,BO,2007,F,<14,125.0
3280,BO,2007,F,15-24,736.0
3281,BO,2007,F,25-34,453.0
3282,BO,2007,F,35-44,243.0
3283,BO,2007,F,45-54,193.0
3284,BO,2007,F,55-64,162.0
3285,BO,2007,F,>65,259.0
3286,BO,2008,M,<14,128.0
3287,BO,2008,M,15-24,1253.0
3288,BO,2008,M,25-34,734.0
3289,BO,2008,M,35-44,412.0
3290,BO,2008,M,45-54,391.0
3291,BO,2008,M,55-64,363.0
3292,BO,2008,M,>65,429.0
3293,BO,2008,F,<14,147.0
3294,BO,2008,F,15-24,850.0
3295,BO,2008,F,25-34,482.0
3296,BO,2008,F,35-44,237.0
3297,BO,2008,F,45-54,193.0
3298,BO,2008,F,55-64,178.0
3299,BO,2008,F,>65,251.0
3300,BR,1999,M,<14,301.0
3301,BR,1999,M,15-24,3662.0
3302,BR,1999,M,25-34,5401.0
3303,BR,1999,M,35-44,5827.0
3304,BR,1999,M,45-54,4630.0
3305,BR,1999,M,55-64,2634.0
3306,BR,1999,M,>65,2121.0
3307,BR,1999,F,<14,372.0
3308,BR,1999,F,15-24,2909.0
3309,BR,1999,F,25-34,3450.0
3310,BR,1999,F,35-44,2621.0
3311,BR,1999,F,45-54,1661.0
3312,BR,1999,F,55-64,1042.0
3313,BR,1999,F,>65,1106.0
3314,BR,2000,M,<14,1894.0
3315,BR,2000,M,15-24,7268.0
3316,BR,2000,M,25-34,11568.0
3317,BR,2000,M,35-44,11906.0
3318,BR,2000,M,45-54,8623.0
3319,BR,2000,M,55-64,5085.0
3320,BR,2000,M,>65,4494.0
3321,BR,2000,F,<14,1859.0
3322,BR,2000,F,15-24,6719.0
3323,BR,2000,F,25-34,7215.0
3324,BR,2000,F,35-44,5395.0
3325,BR,2000,F,45-54,3582.0
3326,BR,2000,F,55-64,2384.0
3327,BR,2000,F,>65,2496.0
3328,BR,2001,M,<14,468.0
3329,BR,2001,M,15-24,4455.0
3330,BR,2001,M,25-34,5536.0
3331,BR,2001,M,35-44,5184.0
3332,BR,2001,M,45-54,4285.0
3333,BR,2001,M,55-64,2353.0
3334,BR,2001,M,>65,1694.0
3335,BR,2001,F,<14,516.0
3336,BR,2001,F,15-24,3632.0
3337,BR,2001,F,25-34,3303.0
3338,BR,2001,F,35-44,2296.0
3339,BR,2001,F,45-54,1701.0
3340,BR,2001,F,55-64,1050.0
3341,BR,2001,F,>65,1018.0
3342,BR,2002,M,<14,344.0
3343,BR,2002,M,15-24,4695.0
3344,BR,2002,M,25-34,5890.0
3345,BR,2002,M,35-44,6325.0
3346,BR,2002,M,45-54,4834.0
3347,BR,2002,M,55-64,2738.0
3348,BR,2002,M,>65,2080.0
3349,BR,2002,F,<14,380.0
3350,BR,2002,F,15-24,3715.0
3351,BR,2002,F,25-34,3584.0
3352,BR,2002,F,35-44,2817.0
3353,BR,2002,F,45-54,1755.0
3354,BR,2002,F,55-64,1031.0
3355,BR,2002,F,>65,535.0
3356,BR,2003,M,<14,382.0
3357,BR,2003,M,15-24,4485.0
3358,BR,2003,M,25-34,5709.0
3359,BR,2003,M,35-44,6034.0
3360,BR,2003,M,45-54,4863.0
3361,BR,2003,M,55-64,2589.0
3362,BR,2003,M,>65,2057.0
3363,BR,2003,F,<14,401.0
3364,BR,2003,F,15-24,3582.0
3365,BR,2003,F,25-34,3542.0
3366,BR,2003,F,35-44,2540.0
3367,BR,2003,F,45-54,1676.0
3368,BR,2003,F,55-64,1001.0
3369,BR,2003,F,>65,1022.0
3370,BR,2004,M,<14,337.0
3371,BR,2004,M,15-24,5041.0
3372,BR,2004,M,25-34,6321.0
3373,BR,2004,M,35-44,6481.0
3374,BR,2004,M,45-54,5157.0
3375,BR,2004,M,55-64,2716.0
3376,BR,2004,M,>65,2169.0
3377,BR,2004,F,<14,375.0
3378,BR,2004,F,15-24,3684.0
3379,BR,2004,F,25-34,3763.0
3380,BR,2004,F,35-44,2742.0
3381,BR,2004,F,45-54,1865.0
3382,BR,2004,F,55-64,1041.0
3383,BR,2004,F,>65,1189.0
3384,BR,2005,M,<14,317.0
3385,BR,2005,M,15-24,5074.0
3386,BR,2005,M,25-34,6119.0
3387,BR,2005,M,35-44,6128.0
3388,BR,2005,M,45-54,5259.0
3389,BR,2005,M,55-64,2803.0
3390,BR,2005,M,>65,2140.0
3391,BR,2005,F,<14,355.0
3392,BR,2005,F,15-24,3496.0
3393,BR,2005,F,25-34,3663.0
3394,BR,2005,F,35-44,2626.0
3395,BR,2005,F,45-54,1897.0
3396,BR,2005,F,55-64,1112.0
3397,BR,2005,F,>65,1104.0
3398,BR,2006,M,<14,343.0
3399,BR,2006,M,15-24,4783.0
3400,BR,2006,M,25-34,6098.0
3401,BR,2006,M,35-44,6050.0
3402,BR,2006,M,45-54,5042.0
3403,BR,2006,M,55-64,2885.0
3404,BR,2006,M,>65,2221.0
3405,BR,2006,F,<14,343.0
3406,BR,2006,F,15-24,3132.0
3407,BR,2006,F,25-34,3506.0
3408,BR,2006,F,35-44,2569.0
3409,BR,2006,F,45-54,1885.0
3410,BR,2006,F,55-64,1121.0
3411,BR,2006,F,>65,1139.0
3412,BR,2007,M,<14,371.0
3413,BR,2007,M,15-24,4399.0
3414,BR,2007,M,25-34,5990.0
3415,BR,2007,M,35-44,5456.0
3416,BR,2007,M,45-54,4878.0
3417,BR,2007,M,55-64,2726.0
3418,BR,2007,M,>65,2075.0
3419,BR,2007,F,<14,344.0
3420,BR,2007,F,15-24,2952.0
3421,BR,2007,F,25-34,3250.0
3422,BR,2007,F,35-44,2327.0
3423,BR,2007,F,45-54,1727.0
3424,BR,2007,F,55-64,977.0
3425,BR,2007,F,>65,972.0
3426,BR,2008,M,<14,298.0
3427,BR,2008,M,15-24,4436.0
3428,BR,2008,M,25-34,6173.0
3429,BR,2008,M,35-44,5305.0
3430,BR,2008,M,45-54,4854.0
3431,BR,2008,M,55-64,2650.0
3432,BR,2008,M,>65,1905.0
3433,BR,2008,F,<14,356.0
3434,BR,2008,F,15-24,2709.0
3435,BR,2008,F,25-34,3233.0
3436,BR,2008,F,35-44,2266.0
3437,BR,2008,F,45-54,1669.0
3438,BR,2008,F,55-64,964.0
3439,BR,2008,F,>65,879.0
3440,BS,1995,M,<14,3.0
3441,BS,1995,M,15-24,3.0
3442,BS,1995,M,25-34,5.0
3443,BS,1995,M,35-44,7.0
3444,BS,1995,M,45-54,4.0
3445,BS,1995,M,55-64,2.0
3446,BS,1995,M,>65,2.0
3447,BS,1995,F,15-24,1.0
3448,BS,1995,F,25-34,7.0
3449,BS,1995,F,35-44,2.0
3450,BS,1995,F,>65,1.0
3451,BS,1996,M,15-24,1.0
3452,BS,1996,M,25-34,4.0
3453,BS,1996,M,35-44,4.0
3454,BS,1996,M,45-54,5.0
3455,BS,1996,F,15-24,2.0
3456,BS,1996,F,25-34,4.0
3457,BS,1996,F,35-44,4.0
3458,BS,1996,F,55-64,1.0
3459,BS,1996,F,>65,1.0
3460,BS,1997,M,15-24,2.0
3461,BS,1997,M,25-34,14.0
3462,BS,1997,M,35-44,11.0
3463,BS,1997,M,45-54,5.0
3464,BS,1997,M,55-64,3.0
3465,BS,1997,M,>65,2.0
3466,BS,1997,F,15-24,2.0
3467,BS,1997,F,25-34,5.0
3468,BS,1997,F,35-44,7.0
3469,BS,1997,F,45-54,4.0
3470,BS,1997,F,>65,2.0
3471,BS,1998,M,15-24,3.0
3472,BS,1998,M,25-34,2.0
3473,BS,1998,M,35-44,7.0
3474,BS,1998,M,45-54,5.0
3475,BS,1998,M,55-64,3.0
3476,BS,1998,F,<14,1.0
3477,BS,1998,F,15-24,1.0
3478,BS,1998,F,25-34,3.0
3479,BS,1998,F,35-44,5.0
3480,BS,1998,F,45-54,1.0
3481,BS,1999,M,<14,1.0
3482,BS,1999,M,25-34,10.0
3483,BS,1999,M,35-44,8.0
3484,BS,1999,M,45-54,6.0
3485,BS,1999,F,15-24,1.0
3486,BS,1999,F,25-34,3.0
3487,BS,1999,F,35-44,4.0
3488,BS,1999,F,45-54,2.0
3489,BS,2000,M,<14,1.0
3490,BS,2000,M,15-24,2.0
3491,BS,2000,M,25-34,7.0
3492,BS,2000,M,35-44,9.0
3493,BS,2000,M,45-54,4.0
3494,BS,2000,M,55-64,3.0
3495,BS,2000,M,>65,2.0
3496,BS,2000,F,<14,2.0
3497,BS,2000,F,15-24,5.0
3498,BS,2000,F,25-34,7.0
3499,BS,2000,F,35-44,8.0
3500,BS,2000,F,45-54,2.0
3501,BS,2000,F,55-64,3.0
3502,BS,2000,F,>65,1.0
3503,BS,2002,M,<14,2.0
3504,BS,2002,M,15-24,2.0
3505,BS,2002,M,25-34,2.0
3506,BS,2002,M,35-44,7.0
3507,BS,2002,M,45-54,7.0
3508,BS,2002,M,55-64,3.0
3509,BS,2002,M,>65,2.0
3510,BS,2002,F,<14,4.0
3511,BS,2002,F,15-24,1.0
3512,BS,2002,F,25-34,6.0
3513,BS,2002,F,35-44,3.0
3514,BS,2002,F,45-54,3.0
3515,BS,2002,F,55-64,1.0
3516,BS,2002,F,>65,1.0
3517,BS,2003,M,15-24,2.0
3518,BS,2003,M,25-34,5.0
3519,BS,2003,M,35-44,6.0
3520,BS,2003,M,45-54,3.0
3521,BS,2003,M,55-64,1.0
3522,BS,2003,M,>65,3.0
3523,BS,2003,F,<14,2.0
3524,BS,2003,F,15-24,2.0
3525,BS,2003,F,25-34,2.0
3526,BS,2003,F,35-44,4.0
3527,BS,2003,F,45-54,3.0
3528,BS,2003,F,55-64,2.0
3529,BS,2003,F,>65,3.0
3530,BS,2004,M,<14,3.0
3531,BS,2004,M,15-24,3.0
3532,BS,2004,M,25-34,6.0
3533,BS,2004,M,35-44,14.0
3534,BS,2004,M,45-54,9.0
3535,BS,2004,M,>65,1.0
3536,BS,2004,F,15-24,3.0
3537,BS,2004,F,25-34,4.0
3538,BS,2004,F,35-44,1.0
3539,BS,2004,F,55-64,3.0
3540,BS,2007,M,15-24,3.0
3541,BS,2007,M,25-34,3.0
3542,BS,2007,M,35-44,9.0
3543,BS,2007,M,45-54,4.0
3544,BS,2007,M,55-64,1.0
3545,BS,2007,F,15-24,3.0
3546,BS,2007,F,25-34,4.0
3547,BS,2007,F,35-44,3.0
3548,BS,2007,F,45-54,1.0
3549,BS,2007,F,55-64,1.0
3550,BS,2008,M,15-24,2.0
3551,BS,2008,M,25-34,6.0
3552,BS,2008,M,35-44,5.0
3553,BS,2008,M,45-54,7.0
3554,BS,2008,M,55-64,2.0
3555,BS,2008,F,15-24,1.0
3556,BS,2008,F,25-34,4.0
3557,BS,2008,F,35-44,4.0
3558,BT,1995,M,<14,2.0
3559,BT,1995,M,15-24,42.0
3560,BT,1995,M,25-34,65.0
3561,BT,1995,M,35-44,36.0
3562,BT,1995,M,45-54,35.0
3563,BT,1995,M,55-64,24.0
3564,BT,1995,M,>65,11.0
3565,BT,1995,F,<14,12.0
3566,BT,1995,F,15-24,43.0
3567,BT,1995,F,25-34,44.0
3568,BT,1995,F,35-44,25.0
3569,BT,1995,F,45-54,12.0
3570,BT,1995,F,55-64,9.0
3571,BT,1995,F,>65,8.0
3572,BT,1996,M,<14,4.0
3573,BT,1996,M,15-24,51.0
3574,BT,1996,M,25-34,45.0
3575,BT,1996,M,35-44,43.0
3576,BT,1996,M,45-54,22.0
3577,BT,1996,M,55-64,12.0
3578,BT,1996,M,>65,8.0
3579,BT,1996,F,<14,8.0
3580,BT,1996,F,15-24,42.0
3581,BT,1996,F,25-34,41.0
3582,BT,1996,F,35-44,22.0
3583,BT,1996,F,45-54,14.0
3584,BT,1996,F,55-64,6.0
3585,BT,1996,F,>65,6.0
3586,BT,1997,M,<14,4.0
3587,BT,1997,M,15-24,39.0
3588,BT,1997,M,25-34,42.0
3589,BT,1997,M,35-44,36.0
3590,BT,1997,M,45-54,21.0
3591,BT,1997,M,55-64,24.0
3592,BT,1997,M,>65,8.0
3593,BT,1997,F,<14,4.0
3594,BT,1997,F,15-24,43.0
3595,BT,1997,F,25-34,34.0
3596,BT,1997,F,35-44,16.0
3597,BT,1997,F,45-54,7.0
3598,BT,1997,F,55-64,6.0
3599,BT,1997,F,>65,3.0
3600,BT,1998,M,<14,3.0
3601,BT,1998,M,15-24,45.0
3602,BT,1998,M,25-34,39.0
3603,BT,1998,M,35-44,24.0
3604,BT,1998,M,45-54,24.0
3605,BT,1998,M,55-64,22.0
3606,BT,1998,M,>65,9.0
3607,BT,1998,F,<14,7.0
3608,BT,1998,F,15-24,45.0
3609,BT,1998,F,25-34,26.0
3610,BT,1998,F,35-44,25.0
3611,BT,1998,F,45-54,8.0
3612,BT,1998,F,55-64,11.0
3613,BT,1998,F,>65,6.0
3614,BT,1999,M,<14,10.0
3615,BT,1999,M,15-24,27.0
3616,BT,1999,M,25-34,42.0
3617,BT,1999,M,35-44,31.0
3618,BT,1999,M,45-54,29.0
3619,BT,1999,M,55-64,22.0
3620,BT,1999,M,>65,14.0
3621,BT,1999,F,<14,9.0
3622,BT,1999,F,15-24,33.0
3623,BT,1999,F,25-34,34.0
3624,BT,1999,F,35-44,23.0
3625,BT,1999,F,45-54,18.0
3626,BT,1999,F,55-64,14.0
3627,BT,1999,F,>65,9.0
3628,BT,2000,M,<14,6.0
3629,BT,2000,M,15-24,65.0
3630,BT,2000,M,25-34,41.0
3631,BT,2000,M,35-44,30.0
3632,BT,2000,M,45-54,24.0
3633,BT,2000,M,55-64,12.0
3634,BT,2000,M,>65,2.0
3635,BT,2000,F,<14,7.0
3636,BT,2000,F,15-24,57.0
3637,BT,2000,F,25-34,34.0
3638,BT,2000,F,35-44,31.0
3639,BT,2000,F,45-54,23.0
3640,BT,2000,F,55-64,3.0
3641,BT,2000,F,>65,2.0
3642,BT,2001,M,<14,3.0
3643,BT,2001,M,15-24,51.0
3644,BT,2001,M,25-34,50.0
3645,BT,2001,M,35-44,37.0
3646,BT,2001,M,45-54,32.0
3647,BT,2001,M,55-64,10.0
3648,BT,2001,M,>65,16.0
3649,BT,2001,F,<14,6.0
3650,BT,2001,F,15-24,58.0
3651,BT,2001,F,25-34,45.0
3652,BT,2001,F,35-44,20.0
3653,BT,2001,F,45-54,12.0
3654,BT,2001,F,55-64,11.0
3655,BT,2001,F,>65,8.0
3656,BT,2002,M,<14,5.0
3657,BT,2002,M,15-24,54.0
3658,BT,2002,M,25-34,51.0
3659,BT,2002,M,35-44,32.0
3660,BT,2002,M,45-54,26.0
3661,BT,2002,M,55-64,22.0
3662,BT,2002,M,>65,19.0
3663,BT,2002,F,<14,6.0
3664,BT,2002,F,15-24,54.0
3665,BT,2002,F,25-34,38.0
3666,BT,2002,F,35-44,22.0
3667,BT,2002,F,45-54,20.0
3668,BT,2002,F,55-64,5.0
3669,BT,2002,F,>65,10.0
3670,BT,2003,M,<14,9.0
3671,BT,2003,M,15-24,62.0
3672,BT,2003,M,25-34,50.0
3673,BT,2003,M,35-44,20.0
3674,BT,2003,M,45-54,25.0
3675,BT,2003,M,55-64,20.0
3676,BT,2003,M,>65,13.0
3677,BT,2003,F,<14,14.0
3678,BT,2003,F,15-24,57.0
3679,BT,2003,F,25-34,39.0
3680,BT,2003,F,35-44,17.0
3681,BT,2003,F,45-54,13.0
3682,BT,2003,F,55-64,15.0
3683,BT,2003,F,>65,6.0
3684,BT,2004,M,<14,1.0
3685,BT,2004,M,15-24,54.0
3686,BT,2004,M,25-34,52.0
3687,BT,2004,M,35-44,28.0
